Brand,Name,Total Loads,Total Plays,Unique Loads,Unique Plays,Average Percent Viewed,Duration,Play Rate
Old Branding        ,Vid-QA-00956,997,887,887,802,0.68552,60,0.90417
Old Branding        ,Vid-QA-00957,261,243,184,176,0.56058,236,0.95652
Old Branding        ,Vid-QA-00958,1059,1015,924,898,0.72535,80,0.97186
Old Branding        ,Vid-QA-00959,1174,1099,935,896,0.73305,93,0.95829
Old Branding        ,Vid-QA-00960,1129,1081,934,914,0.70779,87,0.97859
Old Branding        ,Vid-QA-00961,17342,17218,14249,14398,0.79613,80,1
Old Branding        ,Vid-QA-00962,17417,17314,14224,14513,0.77338,49,1
Old Branding        ,Vid-QA-00963,17870,17484,14172,14222,0.7599,102,1
Old Branding        ,Vid-QA-00964,19480,19197,16110,16245,0.79015,91,1
Old Branding        ,Vid-QA-00965,22908,22734,16739,16830,0.80616,56.734,1
Old Branding        ,Vid-QA-00966,11289,11305,8854,9064,0.70737,244.66701,1
Old Branding        ,Vid-QA-00967,16336,16101,14081,14061,0.80105,109,0.99858
Old Branding        ,Vid-QA-00968,16751,16573,14190,14305,0.7943,52,1
Old Branding        ,Vid-QA-00969,16881,16616,14054,14071,0.79551,44,1
Old Branding        ,Vid-QA-00970,18443,18102,14853,14842,0.74305,97,0.99926
Old Branding        ,Vid-QA-00971,20197,20089,14301,14522,0.67895,158,1
Old Branding        ,Vid-QA-00972,541,522,472,461,0.79112,100,0.97669
Old Branding        ,Vid-QA-00973,544,510,473,453,0.7866,105.634,0.95772
Old Branding        ,Vid-QA-00974,621,570,477,461,0.74741,82.5,0.96646
Old Branding        ,Vid-QA-00975,1042,1000,879,852,0.72923,146.7,0.96928
Old Branding        ,Vid-QA-00976,959,895,865,815,0.75452,93.6,0.9422
Old Branding        ,Vid-QA-00977,1389,1354,1134,1116,0.76463,61,0.98413
Old Branding        ,Vid-QA-00978,726,691,592,571,0.75819,113,0.96453
Old Branding        ,Vid-QA-00979,656,629,578,562,0.82376,74,0.97232
Old Branding        ,Vid-QA-00980,1362,1335,1100,1090,0.72944,113,0.99091
Old Branding        ,Vid-QA-00981,1315,1274,1041,1031,0.64882,239,0.99039
Old Branding        ,Vid-QA-00982,1241,1189,1018,987,0.68532,221.034,0.96955
Old Branding        ,Vid-QA-00983,1257,1215,1003,988,0.68208,104,0.98504
Old Branding        ,Vid-QA-00984,691,677,497,494,0.60812,175.10001,0.99396
Old Branding        ,Vid-QA-00985,1279,1240,883,888,0.61923,233.66701,1
Old Branding        ,Vid-QA-00986,5179,4710,3290,3116,0.48099,51.834,0.94711
Old Branding        ,Vid-QA-00987,2668,2473,1819,1774,0.62672,64.867,0.97526
Old Branding        ,Vid-QA-00988,1855,1731,1400,1348,0.69561,76.5,0.96286
Old Branding        ,Vid-QA-00989,1585,1493,1264,1214,0.7489,91.067,0.96044
Old Branding        ,Vid-QA-00990,1495,1428,1219,1177,0.74544,97.334,0.96555
Old Branding        ,Vid-QA-00991,1676,1471,1361,1242,0.84879,35.567,0.91256
Old Branding        ,Vid-QA-00992,1617,1497,1300,1224,0.71499,153.10001,0.94154
Old Branding        ,Vid-QA-00993,1506,1452,1223,1179,0.73793,90.167,0.96402
Old Branding        ,Vid-QA-00994,2058,1929,1534,1471,0.71345,78.7,0.95893
Old Branding        ,Vid-QA-00995,1850,1803,1315,1312,0.65032,74.567,0.99772
Old Branding        ,Vid-QA-00996,2089,2011,1421,1401,0.62107,155.89999,0.98593
Old Branding        ,Vid-QA-00997,1707,1619,1240,1191,0.68057,74.1,0.96048
Old Branding        ,Vid-QA-00998,1634,1536,1214,1155,0.68125,95.5,0.9514
Old Branding        ,Vid-QA-00999,1544,1451,1180,1133,0.67645,78.334,0.96017
Old Branding        ,Vid-QA-01000,2001,1955,1264,1266,0.59068,214.267,1
Old Branding        ,Vid-QA-01001,1663,1602,1204,1197,0.65915,128.634,0.99419
Old Branding        ,Vid-QA-01002,1599,1539,1135,1124,0.66772,83.834,0.99031
Old Branding        ,Vid-QA-01003,1343,1275,1074,1030,0.72947,152.367,0.95903
Old Branding        ,Vid-QA-01004,1305,1227,1047,1000,0.71533,104.9,0.95511
Old Branding        ,Vid-QA-01005,1478,1412,1074,1038,0.72171,130.467,0.96648
Old Branding        ,Vid-QA-01006,1475,1368,1069,1033,0.67105,134.60001,0.96632
Old Branding        ,Vid-QA-01007,1825,1797,1152,1174,0.54145,172.7,1
Old Branding        ,Vid-QA-01008,1803,1530,1131,1022,0.61552,204.89999,0.90363
Old Branding        ,Vid-QA-01009,1489,1374,1072,1004,0.67292,67.767,0.93657
Old Branding        ,Vid-QA-01010,1391,1298,1062,1012,0.6902,125,0.95292
Old Branding        ,Vid-QA-01011,1601,1519,1044,1014,0.58299,226.8,0.97126
Old Branding        ,Vid-QA-01012,1745,1731,1077,1107,0.5531,171.60001,1
Old Branding        ,Vid-QA-01013,1311,1219,973,923,0.70835,72.134,0.94861
Old Branding        ,Vid-QA-01014,1414,1350,989,960,0.65004,87.434,0.97068
Old Branding        ,Vid-QA-01015,1422,1259,972,871,0.65148,157.66701,0.89609
Old Branding        ,Vid-QA-01016,1502,1243,1001,881,0.59871,162,0.88012
Old Branding        ,Vid-QA-01017,1366,1128,952,885,0.69848,47.934,0.92962
Old Branding        ,Vid-QA-01018,1449,1406,950,937,0.61987,77.2,0.98632
Old Branding        ,Vid-QA-01019,1343,1295,958,936,0.61653,166.567,0.97704
Old Branding        ,Vid-QA-01020,1284,1201,950,896,0.63989,104.867,0.94316
Old Branding        ,Vid-QA-01021,1247,1154,935,879,0.68911,59.734,0.94011
Old Branding        ,Vid-QA-01022,1469,1410,954,933,0.5809,136.467,0.97799
Old Branding        ,Vid-QA-01023,1356,943,903,692,0.71989,121.634,0.76633
Old Branding        ,Vid-QA-01024,1608,1504,1039,990,0.51571,229.2,0.95284
Old Branding        ,Vid-QA-01025,1180,926,878,732,0.61035,133.534,0.83371
Old Branding        ,Vid-QA-01026,1344,1248,901,840,0.53538,197.367,0.9323
Old Branding        ,Vid-QA-01027,1225,762,844,590,0.45636,729.33398,0.69905
Old Branding        ,Vid-QA-01028,1059,941,861,796,0.56448,53.2,0.92451
Old Branding        ,Vid-QA-01029,1956,1870,1631,1594,0.63873,76,0.97731
Old Branding        ,Vid-QA-01030,1743,1671,1252,1240,0.66961,122.967,0.99042
Old Branding        ,Vid-QA-01031,5101,4651,2895,2771,0.34561,101,0.95717
Old Branding        ,Vid-QA-01032,365,356,250,254,0.57644,162,1
Old Branding        ,Vid-QA-01033,325,313,222,218,0.73082,27,0.98198
Old Branding        ,Vid-QA-01034,322,310,215,217,0.70484,95,1
Old Branding        ,Vid-QA-01035,2109,2017,1482,1470,0.37454,255,0.9919
Old Branding        ,Vid-QA-01036,285,278,208,210,0.68343,126,1
Old Branding        ,Vid-QA-01037,312,303,199,202,0.66129,39,1
Old Branding        ,Vid-QA-01038,352,338,201,205,0.68686,79,1
Old Branding        ,Vid-QA-01039,386,383,202,207,0.58674,189,1
Old Branding        ,Vid-QA-01040,352,348,198,197,0.68143,42,0.99495
Old Branding        ,Vid-QA-01041,342,335,195,194,0.71279,46,0.99487
Old Branding        ,Vid-QA-01042,349,353,202,205,0.62124,159,1
Old Branding        ,Vid-QA-01043,313,317,187,191,0.64105,144,1
Old Branding        ,Vid-QA-01044,297,283,188,189,0.70621,169,1
Old Branding        ,Vid-QA-01045,271,262,180,178,0.73721,125,0.98889
Old Branding        ,Vid-QA-01046,297,293,184,183,0.73367,115,0.99457
Old Branding        ,Vid-QA-01047,298,296,184,185,0.69849,91,1
Old Branding        ,Vid-QA-01048,298,295,178,175,0.70626,187,0.98315
Old Branding        ,Vid-QA-01049,299,287,178,176,0.67312,95,0.98876
Old Branding        ,Vid-QA-01050,331,324,178,182,0.65593,120,1
Old Branding        ,Vid-QA-01051,300,292,171,171,0.65663,185,1
Old Branding        ,Vid-QA-01052,323,318,173,176,0.65876,258,1
Old Branding        ,Vid-QA-01053,294,283,172,168,0.67557,176,0.97674
Old Branding        ,Vid-QA-01054,272,267,165,167,0.64141,314,1
Old Branding        ,Vid-QA-01055,290,283,160,162,0.67892,106,1
Old Branding        ,Vid-QA-01056,295,287,163,161,0.64518,132,0.98773
Old Branding        ,Vid-QA-01057,274,266,165,162,0.69552,67,0.98182
Old Branding        ,Vid-QA-01058,264,252,155,153,0.73899,43,0.9871
Old Branding        ,Vid-QA-01059,217,206,150,147,0.77843,40,0.98
Old Branding        ,Vid-QA-01060,240,234,159,160,0.66805,47,1
Old Branding        ,Vid-QA-01061,266,259,159,156,0.74436,39,0.98113
Old Branding        ,Vid-QA-01062,251,243,157,160,0.6694,98,1
Old Branding        ,Vid-QA-01063,248,255,156,162,0.66854,151,1
Old Branding        ,Vid-QA-01064,256,254,158,159,0.65607,275,1
Old Branding        ,Vid-QA-01065,211,215,151,158,0.69622,157,1
Old Branding        ,Vid-QA-01066,254,244,154,159,0.63671,174,1
Old Branding        ,Vid-QA-01067,228,222,150,149,0.68749,199,0.99333
Old Branding        ,Vid-QA-01068,230,221,145,142,0.66712,104,0.97931
Old Branding        ,Vid-QA-01069,215,200,146,139,0.7086,94,0.95205
Old Branding        ,Vid-QA-01070,204,199,143,143,0.6588,147,1
Old Branding        ,Vid-QA-01071,210,204,145,147,0.66313,153,1
Old Branding        ,Vid-QA-01072,203,204,141,145,0.66395,181,1
Old Branding        ,Vid-QA-01073,196,200,142,143,0.6685,49,1
Old Branding        ,Vid-QA-01074,249,249,143,150,0.6341,185,1
Old Branding        ,Vid-QA-01075,265,267,142,144,0.58838,291,1
Old Branding        ,Vid-QA-01076,232,235,143,144,0.63306,110,1
Old Branding        ,Vid-QA-01077,221,221,137,138,0.65118,253,1
Old Branding        ,Vid-QA-01078,219,223,139,144,0.58731,273,1
Old Branding        ,Vid-QA-01079,204,201,133,130,0.66946,194,0.97744
Old Branding        ,Vid-QA-01080,192,186,130,131,0.68782,159,1
Old Branding        ,Vid-QA-01081,208,204,129,130,0.6484,154,1
Old Branding        ,Vid-QA-01082,181,173,129,125,0.72301,184,0.96899
Old Branding        ,Vid-QA-01083,157,157,125,127,0.77796,68,1
Old Branding        ,Vid-QA-01084,173,177,126,129,0.6368,54,1
Old Branding        ,Vid-QA-01085,179,178,132,135,0.69593,154,1
Old Branding        ,Vid-QA-01086,186,177,127,124,0.73738,97,0.97638
Old Branding        ,Vid-QA-01087,177,167,129,126,0.70285,73,0.97674
Old Branding        ,Vid-QA-01088,169,163,127,126,0.79686,44,0.99213
Old Branding        ,Vid-QA-01089,180,166,126,119,0.75254,44,0.94444
Old Branding        ,Vid-QA-01090,175,164,122,119,0.7035,85,0.97541
Old Branding        ,Vid-QA-01091,164,162,123,122,0.71325,203,0.99187
Old Branding        ,Vid-QA-01092,163,157,126,125,0.69795,133,0.99206
Old Branding        ,Vid-QA-01093,160,156,122,121,0.73987,47,0.9918
Old Branding        ,Vid-QA-01094,183,173,124,120,0.74948,87,0.96774
Old Branding        ,Vid-QA-01095,176,167,123,117,0.72366,52,0.95122
Old Branding        ,Vid-QA-01096,177,169,120,117,0.71911,30,0.975
Old Branding        ,Vid-QA-01097,176,172,123,119,0.68552,123,0.96748
Old Branding        ,Vid-QA-01098,166,160,122,119,0.70066,155,0.97541
Old Branding        ,Vid-QA-01099,156,153,120,119,0.70647,187,0.99167
Old Branding        ,Vid-QA-01100,162,151,117,113,0.73194,121,0.96581
Old Branding        ,Vid-QA-01101,151,141,115,112,0.66501,59,0.97391
Old Branding        ,Vid-QA-01102,166,160,120,119,0.67951,98,0.99167
Old Branding        ,Vid-QA-01103,221,207,119,116,0.54126,227,0.97479
Old Branding        ,Vid-QA-01104,160,156,117,116,0.72825,70,0.99145
Old Branding        ,Vid-QA-01105,153,150,114,113,0.69057,161,0.99123
Old Branding        ,Vid-QA-01106,211,196,117,112,0.67148,23,0.95726
Old Branding        ,Vid-QA-01107,164,156,118,114,0.68515,55,0.9661
Old Branding        ,Vid-QA-01108,152,144,114,110,0.70846,167,0.96491
Old Branding        ,Vid-QA-01109,145,140,114,113,0.7153,167,0.99123
Old Branding        ,Vid-QA-01110,184,175,117,114,0.59258,47,0.97436
Old Branding        ,Vid-QA-01111,186,180,114,116,0.63195,40,1
Old Branding        ,Vid-QA-01112,181,173,118,117,0.64273,133,0.99153
Old Branding        ,Vid-QA-01113,169,159,119,114,0.74968,48,0.95798
Old Branding        ,Vid-QA-01114,186,182,123,122,0.61136,181,0.99187
Old Branding        ,Vid-QA-01115,178,178,118,120,0.58394,262,1
Old Branding        ,Vid-QA-01116,189,194,116,116,0.51519,320,1
Old Branding        ,Vid-QA-01117,171,166,108,106,0.58714,69,0.98148
Old Branding        ,Vid-QA-01118,170,171,113,114,0.5285,444,1
Old Branding        ,Vid-QA-01119,166,164,106,106,0.54514,160,1
Old Branding        ,Vid-QA-01120,154,145,107,103,0.60529,249,0.96262
Old Branding        ,Vid-QA-01121,150,142,106,100,0.60142,134,0.9434
Old Branding        ,Vid-QA-01122,154,146,101,96,0.61501,204,0.9505
Old Branding        ,Vid-QA-01123,149,146,101,98,0.59701,213,0.9703
Old Branding        ,Vid-QA-01124,153,147,100,97,0.60585,152,0.97
Old Branding        ,Vid-QA-01125,143,140,100,98,0.61067,105,0.98
Old Branding        ,Vid-QA-01126,138,125,98,90,0.59613,196,0.91837
Old Branding        ,Vid-QA-01127,136,130,99,95,0.63884,68,0.9596
Old Branding        ,Vid-QA-01128,129,122,98,97,0.65723,83,0.9898
Old Branding        ,Vid-QA-01129,131,128,102,101,0.62621,151,0.9902
Old Branding        ,Vid-QA-01130,127,120,101,97,0.72516,54,0.9604
Old Branding        ,Vid-QA-01131,127,120,99,94,0.70963,61,0.94949
Old Branding        ,Vid-QA-01132,133,124,98,93,0.63111,149,0.94898
Old Branding        ,Vid-QA-01133,125,125,100,101,0.63248,299,1
Old Branding        ,Vid-QA-01134,125,119,100,96,0.62677,168,0.96
Old Branding        ,Vid-QA-01135,124,120,100,99,0.62378,297,0.99
Old Branding        ,Vid-QA-01136,113,108,98,96,0.71478,86,0.97959
Old Branding        ,Vid-QA-01137,111,101,94,87,0.71502,74,0.92553
Old Branding        ,Vid-QA-01138,124,122,98,98,0.65536,42,1
Old Branding        ,Vid-QA-01139,133,132,104,107,0.64567,160,1
Old Branding        ,Vid-QA-01140,121,113,96,93,0.70529,109,0.96875
Old Branding        ,Vid-QA-01141,119,116,96,96,0.66077,180,1
Old Branding        ,Vid-QA-01142,126,128,99,99,0.59536,340,1
Old Branding        ,Vid-QA-01143,110,106,94,90,0.76584,48,0.95745
Old Branding        ,Vid-QA-01144,118,110,99,94,0.71637,77,0.94949
Old Branding        ,Vid-QA-01145,122,119,97,95,0.66798,120,0.97938
Old Branding        ,Vid-QA-01146,137,135,99,100,0.60792,81,1
Old Branding        ,Vid-QA-01147,126,128,96,100,0.63704,160,1
Old Branding        ,Vid-QA-01148,126,125,99,99,0.62665,192,1
Old Branding        ,Vid-QA-01149,112,107,94,90,0.6575,125,0.95745
Old Branding        ,Vid-QA-01150,124,119,97,94,0.58775,152,0.96907
Old Branding        ,Vid-QA-01151,106,101,91,88,0.71155,24,0.96703
Old Branding        ,Vid-QA-01152,125,119,95,93,0.55898,150,0.97895
Old Branding        ,Vid-QA-01153,113,105,94,87,0.59828,205,0.92553
Old Branding        ,Vid-QA-01154,107,101,90,86,0.58059,227,0.95556
Old Branding        ,Vid-QA-01155,2777,2522,1670,1599,0.5605,42,0.95749
Old Branding        ,Vid-QA-01156,1019,955,793,780,0.76709,35,0.98361
Old Branding        ,Vid-QA-01157,1090,1035,818,802,0.69389,70,0.98044
Old Branding        ,Vid-QA-01158,1040,1000,797,789,0.76095,88.867,0.98996
Old Branding        ,Vid-QA-01159,1025,992,795,793,0.76522,112,0.99748
Old Branding        ,Vid-QA-01160,947,909,754,749,0.75613,159,0.99337
Old Branding        ,Vid-QA-01161,2427,2258,1347,1312,0.32665,200,0.97402
Old Branding        ,Vid-QA-01162,999,976,769,775,0.74111,125,1
Old Branding        ,Vid-QA-01163,1093,1072,787,802,0.70718,154,1
Old Branding        ,Vid-QA-01164,935,898,715,714,0.70192,145,0.9986
Old Branding        ,Vid-QA-01165,901,880,712,709,0.73801,125,0.99579
Old Branding        ,Vid-QA-01166,1027,1013,757,780,0.66737,82,1
Old Branding        ,Vid-QA-01167,69,58,46,42,0.69903,179,0.91304
Old Branding        ,Vid-QA-01168,935,916,722,726,0.71553,174,1
Old Branding        ,Vid-QA-01169,1072,1035,764,762,0.69761,132,0.99738
Old Branding        ,Vid-QA-01170,947,938,723,741,0.70269,148,1
Old Branding        ,Vid-QA-01171,848,814,687,680,0.81964,80,0.98981
Old Branding        ,Vid-QA-01172,902,874,708,721,0.70952,36,1
Old Branding        ,Vid-QA-01173,984,934,716,698,0.7952,56,0.97486
Old Branding        ,Vid-QA-01174,853,841,692,689,0.76279,96,0.99566
Old Branding        ,Vid-QA-01175,871,840,696,698,0.7532,126,1
Old Branding        ,Vid-QA-01176,826,807,698,699,0.7801,137,1
Old Branding        ,Vid-QA-01177,821,794,689,681,0.76393,107,0.98839
Old Branding        ,Vid-QA-01178,833,819,672,672,0.73101,157,1
Old Branding        ,Vid-QA-01179,898,882,691,691,0.71009,178,1
Old Branding        ,Vid-QA-01180,941,918,697,700,0.69199,159,1
Old Branding        ,Vid-QA-01181,1525,1403,1037,1012,0.57158,134,0.97589
Old Branding        ,Vid-QA-01182,910,876,687,687,0.66213,40,1
Old Branding        ,Vid-QA-01183,808,764,649,644,0.73751,119.634,0.9923
Old Branding        ,Vid-QA-01184,535,518,373,370,0.69374,159,0.99196
Old Branding        ,Vid-QA-01185,861,834,666,656,0.71964,135,0.98498
Old Branding        ,Vid-QA-01186,1369,1260,907,897,0.60586,128,0.98897
Old Branding        ,Vid-QA-01187,867,855,661,667,0.71061,135,1
Old Branding        ,Vid-QA-01188,790,757,642,631,0.72353,119,0.98287
Old Branding        ,Vid-QA-01189,968,948,668,670,0.65956,181,1
Old Branding        ,Vid-QA-01190,838,816,658,659,0.71857,162,1
Old Branding        ,Vid-QA-01191,874,853,655,660,0.64141,37,1
Old Branding        ,Vid-QA-01192,768,733,634,614,0.75332,115,0.96845
Old Branding        ,Vid-QA-01193,500,497,367,376,0.65094,335,1
Old Branding        ,Vid-QA-01194,905,862,650,641,0.71679,203,0.98615
Old Branding        ,Vid-QA-01195,846,824,640,648,0.65903,40,1
Old Branding        ,Vid-QA-01196,794,768,637,629,0.73207,96,0.98744
Old Branding        ,Vid-QA-01197,781,765,620,617,0.71931,79,0.99516
Old Branding        ,Vid-QA-01198,831,804,637,628,0.7318,148,0.98587
Old Branding        ,Vid-QA-01199,897,853,642,625,0.67035,129.067,0.97352
Old Branding        ,Vid-QA-01200,852,815,631,615,0.72372,107,0.97464
Old Branding        ,Vid-QA-01201,717,696,611,598,0.75906,102,0.97872
Old Branding        ,Vid-QA-01202,405,386,339,332,0.79927,103,0.97935
Old Branding        ,Vid-QA-01203,789,763,621,618,0.7181,168,0.99517
Old Branding        ,Vid-QA-01204,732,710,606,603,0.76863,92,0.99505
Old Branding        ,Vid-QA-01205,733,708,607,599,0.75195,120,0.98682
Old Branding        ,Vid-QA-01206,848,833,635,642,0.66768,224,1
Old Branding        ,Vid-QA-01207,787,763,626,618,0.66115,41,0.98722
Old Branding        ,Vid-QA-01208,815,793,625,620,0.70268,158,0.992
Old Branding        ,Vid-QA-01209,48,40,37,35,0.86452,106,0.94595
Old Branding        ,Vid-QA-01210,457,448,348,345,0.72925,136,0.99138
Old Branding        ,Vid-QA-01211,1230,1138,834,824,0.59397,129,0.98801
Old Branding        ,Vid-QA-01212,850,837,629,630,0.66074,217,1
Old Branding        ,Vid-QA-01213,761,708,607,582,0.56428,74,0.95881
Old Branding        ,Vid-QA-01214,820,795,618,613,0.69852,127,0.99191
Old Branding        ,Vid-QA-01215,856,819,628,616,0.63573,221,0.98089
Old Branding        ,Vid-QA-01216,1415,1351,1079,1063,0.69365,113,0.98517
Old Branding        ,Vid-QA-01217,1370,1336,1071,1075,0.68771,143.10001,1
Old Branding        ,Vid-QA-01218,1320,1302,1038,1055,0.70679,68.234,1
Old Branding        ,Vid-QA-01219,1233,1198,1023,1005,0.72987,155,0.9824
Old Branding        ,Vid-QA-01220,1294,1230,1063,1031,0.75708,92.767,0.9699
Old Branding        ,Vid-QA-01221,8978,8029,6750,6299,0.53347,98.9,0.93319
Old Branding        ,Vid-QA-01222,10268,9794,7915,7713,0.64398,90.667,0.97448
Old Branding        ,Vid-QA-01223,10429,10023,7724,7673,0.56863,174.43401,0.9934
Old Branding        ,Vid-QA-01224,10489,9965,8032,7843,0.65658,56.9,0.97647
Old Branding        ,Vid-QA-01225,11033,10427,8487,8205,0.63967,133.567,0.96677
Old Branding        ,Vid-QA-01226,11459,10821,8793,8560,0.63594,108.934,0.9735
Old Branding        ,Vid-QA-01227,11764,11048,8998,8677,0.67155,73.2,0.96433
Old Branding        ,Vid-QA-01228,12323,11434,9264,8862,0.68613,58.334,0.95661
Old Branding        ,Vid-QA-01229,14034,13234,9961,9668,0.63408,82.5,0.97059
Old Branding        ,Vid-QA-01230,16260,15228,11081,10832,0.57312,97.8,0.97753
Old Branding        ,Vid-QA-01231,37927,34060,24824,23266,0.40669,96.6,0.93724
Old Branding        ,Vid-QA-01232,13475,11828,6802,6395,0.32037,205,0.94016
Old Branding        ,Vid-QA-01233,8644,7506,6463,5960,0.43295,185,0.92217
Old Branding        ,Vid-QA-01234,8725,7848,6102,5821,0.3132,338,0.95395
Old Branding        ,Vid-QA-01235,8875,8226,7110,6759,0.5763,155.16701,0.95063
Old Branding        ,Vid-QA-01236,8928,8250,7263,6852,0.6236,142.134,0.94341
Old Branding        ,Vid-QA-01237,9085,8097,6429,6114,0.49018,102.334,0.951
Old Branding        ,Vid-QA-01238,9108,8690,7040,6897,0.50789,287.56699,0.97969
Old Branding        ,Vid-QA-01239,9155,8802,7238,7125,0.57433,153.367,0.98439
Old Branding        ,Vid-QA-01240,9524,9047,7377,7182,0.61998,121.734,0.97357
Old Branding        ,Vid-QA-01241,9957,8940,6639,6300,0.46959,163.034,0.94894
Old Branding        ,Vid-QA-01242,10260,9669,7856,7620,0.61984,195.7,0.96996
Old Branding        ,Vid-QA-01243,10492,9761,7858,7610,0.59579,139.16701,0.96844
Old Branding        ,Vid-QA-01244,10958,10101,8351,8067,0.58774,213,0.96599
Old Branding        ,Vid-QA-01245,11197,10710,8308,8227,0.59399,91.734,0.99025
